date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:46	25210/25210	---M--	200	added ('OK')	image/png	etag:%22e2bd0d5f8e058d568741413fc18caef3%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaa5de7fad73e4b8b86d4_Group%2016643.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaa5de7fad73e4b8b86d4_Group%2016643.png	(from https://www.letmespeak.org/)
13:03:46	7325/7325	---M--	200	added ('OK')	image/png	etag:%225f0abaa134d38a113714a2d81b885df3%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaa8184dd6c238f1bfa95_Group%2016651.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaa8184dd6c238f1bfa95_Group%2016651.png	(from https://www.letmespeak.org/)
13:03:46	16355/16355	---M--	200	added ('OK')	image/png	etag:%2238ae8d447dc6794258244506284f3713%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaa64a3059818cee4651f_Group%2016648.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaa64a3059818cee4651f_Group%2016648.png	(from https://www.letmespeak.org/)
13:03:46	16204/16204	---M--	200	added ('OK')	image/png	etag:%22862cac3a177fa383cd3226185191ca4a%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaa94d616fd87fd5edaac_Group%2016646.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaa94d616fd87fd5edaac_Group%2016646.png	(from https://www.letmespeak.org/)
13:03:47	8178/8178	---M--	200	added ('OK')	image/png	etag:%22f6422323c9736c7173e0811d284b1347%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaa8a603c17ae95e3a34d_Group%2016636.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaa8a603c17ae95e3a34d_Group%2016636.png	(from https://www.letmespeak.org/)
13:03:47	12081/12081	---M--	200	added ('OK')	image/png	etag:%22eed0bd46ab3b0c7053a64e77fa7a25da%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaab12b740c11e8257e30_Group%2016634.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaab12b740c11e8257e30_Group%2016634.png	(from https://www.letmespeak.org/)
13:03:47	10509/10509	---M--	200	added ('OK')	image/png	etag:%22608f67aace6280c614702c32d5325548%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaab8e7fad752848b8717_Group%2016645.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaab8e7fad752848b8717_Group%2016645.png	(from https://www.letmespeak.org/)
13:03:48	24167/24167	---M--	200	added ('OK')	image/png	etag:%228e269e6f591bdbbf7be22eb113ced20b%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaabe047661512fb380d6_Group%2016632.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaabe047661512fb380d6_Group%2016632.png	(from https://www.letmespeak.org/)
13:03:48	14658/14658	---M--	200	added ('OK')	image/png	etag:%227e873f35ba2600824dcfea27e9bba0ac%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaadd700406344b6bc24b_Group%2016644.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaadd700406344b6bc24b_Group%2016644.png	(from https://www.letmespeak.org/)
13:03:48	29765/29765	---M--	200	added ('OK')	image/png	etag:%221c1ca93fb9ba1d716aab79bf4a4c45ee%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaae42830434983e2bb82_Group%2016635.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaae42830434983e2bb82_Group%2016635.png	(from https://www.letmespeak.org/)
13:03:49	12834/12834	---M--	200	added ('OK')	image/png	etag:%220bcc2a9c453ee5a9fcfa945fa81134d1%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aaaede582663c557ea514_Group%2016640.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aaaede582663c557ea514_Group%2016640.png	(from https://www.letmespeak.org/)
13:03:49	15878/15878	---M--	200	added ('OK')	image/png	etag:%22b9c883642b0a1c19ea5beb1d138c5fe8%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab127004065fa06bc3b1_Group%2016641.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab127004065fa06bc3b1_Group%2016641.png	(from https://www.letmespeak.org/)
13:03:49	17549/17549	---M--	200	added ('OK')	image/png	etag:%22d14a2233f141cd0f2fd897b737bdc08d%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab3df5ee92825ca51032_Group%2016639.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab3df5ee92825ca51032_Group%2016639.png	(from https://www.letmespeak.org/)
13:03:49	9321/9321	---M--	200	added ('OK')	image/png	etag:%227ce561120cec52b9a876d12e7b1bae6a%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab1a9dae9cd2d4dfc9b8_Group%2016637.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab1a9dae9cd2d4dfc9b8_Group%2016637.png	(from https://www.letmespeak.org/)
13:03:49	24831/24831	---M--	200	added ('OK')	image/png	etag:%22195c25a33c0225169053d7ecc834d4b7%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab452b740c100e2580e0_Group%2016638.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab452b740c100e2580e0_Group%2016638.png	(from https://www.letmespeak.org/)
13:03:50	12642/12642	---M--	200	added ('OK')	image/png	etag:%22cf9df62f43805440c5a040d4927eba01%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab2184dd6c3e5c1c035f_Group%2016654.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab2184dd6c3e5c1c035f_Group%2016654.png	(from https://www.letmespeak.org/)
13:03:50	10610/10610	---M--	200	added ('OK')	image/png	etag:%227a81e95566d0cd36ddf6bb4ed8a5f8eb%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab6e6635d924d0bb41c4_Group%2016647.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab6e6635d924d0bb41c4_Group%2016647.png	(from https://www.letmespeak.org/)
13:03:50	11364/11364	---M--	200	added ('OK')	image/png	etag:%22a22a6137d4da6e5bd7d9190c54bb17c9%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab675b018fb870e3adbe_Group%2016656.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab675b018fb870e3adbe_Group%2016656.png	(from https://www.letmespeak.org/)
13:03:51	12827/12827	---M--	200	added ('OK')	image/png	etag:%2264043d92f15bb7fb58fa85045d69f426%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab527004060a4b6bc43c_Group%2016655.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab527004060a4b6bc43c_Group%2016655.png	(from https://www.letmespeak.org/)
13:03:51	21008/21008	---M--	200	added ('OK')	image/png	etag:%2291db22a749bf7f1030ac07955f032c6a%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618aab28f5ee92e2b6a51016_Group%2016642.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618aab28f5ee92e2b6a51016_Group%2016642.png	(from https://www.letmespeak.org/)
13:03:51	8635/8635	---M--	200	added ('OK')	image/png	etag:%22577f05e641f201905245150d4a173311%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615d0373bfcbf80b48c547d0_scs-img.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615d0373bfcbf80b48c547d0_scs-img.png	(from https://www.letmespeak.org/)
13:03:52	119634/119634	---M--	200	added ('OK')	image/png	etag:%225a62ec985f8837aef041ebfdafef0bd9%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/6186640e71ae795afa63739e_Image1%402x.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/6186640e71ae795afa63739e_Image1@2x.png	(from https://www.letmespeak.org/)
13:03:52	56970/56970	---M--	200	added ('OK')	image/png	etag:%22a8b22fac65bf04bac014cb7a7b02f5d3%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615cf809d543dafbf875c340_sl2.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615cf809d543dafbf875c340_sl2.png	(from https://www.letmespeak.org/)
13:03:52	40119/40119	---M--	200	added ('OK')	image/png	etag:%22df17b119d7bae95a3d18ee35eb841d81%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615cf81539f9037f00ea3942_sl3.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615cf81539f9037f00ea3942_sl3.png	(from https://www.letmespeak.org/)
13:03:52	61001/61001	---M--	200	added ('OK')	image/png	etag:%223123d4bca036299547e3fd50e5f56833%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615cf823d225de5dd5ce82b9_sl4.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615cf823d225de5dd5ce82b9_sl4.png	(from https://www.letmespeak.org/)
13:03:53	3849/3849	---M--	200	added ('OK')	image/png	etag:%22f441716713dd4c0c45381376dff352ab%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615a877b7d0d0a878c3733f7_ic1.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615a877b7d0d0a878c3733f7_ic1.png	(from https://www.letmespeak.org/)
13:03:54	858/858	---M--	200	added ('OK')	image/png	etag:%22b41709dd9a22154ede9a74286c369ea1%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615aa4089309d78c81861b29_ft-logo-1.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615aa4089309d78c81861b29_ft-logo-1.png	(from https://www.letmespeak.org/)
13:03:54	144603/144603	---M--	200	added ('OK')	image/png	etag:%229b4ae3183fe3e3bd682879f23c68f35f%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618bc5170132ef8444c85f32_planet.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618bc5170132ef8444c85f32_planet.png	(from https://www.letmespeak.org/)
13:03:54	1892/1892	---M--	200	added ('OK')	image/png	etag:%22609beb76f53d9650d13686730411efdd%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615aa409659d327025cecb35_ft-logo-2.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615aa409659d327025cecb35_ft-logo-2.png	(from https://www.letmespeak.org/)
13:03:55	1464/1464	---M--	200	added ('OK')	image/png	etag:%223173f9b0efe411fd8ed03a1c7f47330f%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615aa42463619d05adb646c1_ft-logo-3.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615aa42463619d05adb646c1_ft-logo-3.png	(from https://www.letmespeak.org/)
13:03:55	1875/1875	---M--	200	added ('OK')	image/png	etag:%221280d8b8f7ecc184fbe07d4e7481ba3f%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615aa40afcc6d7d83d7437ad_ft-logo-4.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615aa40afcc6d7d83d7437ad_ft-logo-4.png	(from https://www.letmespeak.org/)
13:03:55	1827/1827	---M--	200	added ('OK')	image/png	etag:%22eb1f65735864f1828a642f1025380f19%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615aa409bceb097c3b897387_ft-logo-5.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615aa409bceb097c3b897387_ft-logo-5.png	(from https://www.letmespeak.org/)
13:03:55	1938/1938	---M--	200	added ('OK')	image/png	etag:%229187cc46e5567bb109c16b12139fd0e0%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/615aa4096b569d72fa38201a_ft-logo-6.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/615aa4096b569d72fa38201a_ft-logo-6.png	(from https://www.letmespeak.org/)
13:03:56	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=615998f78f900b06442cde55	C:/dattaa/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8d5c3.js	(from https://www.letmespeak.org/)
13:03:57	190473/190473	---M-Z	200	added ('OK')	text/javascript	etag:%221f49058e1698abf9ee0987c92c9618fe%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/js/webflow.29af52fa3.js	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/js/webflow.29af52fa3.js	(from https://www.letmespeak.org/)
13:03:58	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Sun,%2005%20Dec%202021%2012:06:42%20GMT	https://www.letmespeak.org/GET	C:/dattaa/www.letmespeak.org/GET.2d.delayed	(from https://www.letmespeak.org/)
13:03:59	42863/42863	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2005%20Dec%202021%2012:06:43%20GMT	https://www.dl.dropboxusercontent.com/s/bygwu9e85oe8q8t/slick.min.js	C:/dattaa/www.dl.dropboxusercontent.com/s/bygwu9e85oe8q8t/slick.min.js_;%20filename_=UTF-8''slick.min.js	(from https://www.letmespeak.org/)
13:04:00	88955/88955	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2005%20Dec%202021%2012:06:44%20GMT	https://www.dl.dropboxusercontent.com/s/ne96fuj0j2lqgw5/slick.js	C:/dattaa/www.dl.dropboxusercontent.com/s/ne96fuj0j2lqgw5/slick.js_;%20filename_=UTF-8''slick.js	(from https://www.letmespeak.org/)
13:04:00	52271/52271	---M--	200	added ('OK')	image/png	etag:%229c8fc729f1507114cfcee35646e1283d%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618ab415ad45e07980b7d270_preview.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618ab415ad45e07980b7d270_preview.png	(from https://global-uploads.webflow.com/615998f78f900b06442cde55/css/let-me-speak.webflow.d77b17867.css)
13:04:03	41952/41952	---M--	200	added ('OK')	image/png	etag:%22d7042399068922a2293ffb9ab992d05f%22	https://global-uploads.webflow.com/615998f78f900b06442cde55/618ba34b3212e0495afbf64e_preview.png	C:/dattaa/global-uploads.webflow.com/615998f78f900b06442cde55/618ba34b3212e0495afbf64e_preview.png	(from https://global-uploads.webflow.com/615998f78f900b06442cde55/css/let-me-speak.webflow.d77b17867.css)
13:04:03	0/-1	---M--	504	error ('')			https://www.letmespeak.org/GET	C:/dattaa/www.letmespeak.org/GET.html	(from https://www.letmespeak.org/)
13:04:03	0/-1	---M--	504	error ('')			https://www.letmespeak.org/GET	C:/dattaa/www.letmespeak.org/GET.html	(from https://www.letmespeak.org/)
